"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2021";"0000";"20,5";"21,4";"20,5";"83,0";"83,0";"76,0";"17,5";"17,5";"17,1";"910,7";"910,7";"910,3";"1,8";"299,0";"5,1";"";"0,0"
"01/01/2021";"0100";"19,9";"20,5";"19,9";"";"";"";"";"";"";"910,7";"910,8";"910,5";"1,5";"272,0";"4,1";"";"0,0"
"01/01/2021";"0200";"19,7";"19,9";"19,7";"";"";"";"";"";"";"910,8";"910,8";"910,6";"1,0";"263,0";"3,2";"";"0,0"
"01/01/2021";"0300";"19,6";"19,7";"19,6";"";"";"";"";"";"";"910,7";"910,9";"910,6";"0,0";"9,0";"2,6";"";"0,0"
"01/01/2021";"0400";"19,9";"19,9";"19,5";"";"";"";"";"";"";"910,6";"910,7";"910,5";"0,6";"182,0";"2,4";"";"0,0"
"01/01/2021";"0500";"18,0";"20,0";"18,0";"85,0";"";"";"15,5";"";"";"910,5";"910,6";"910,3";"1,5";"92,0";"6,0";"";"0,4"
"01/01/2021";"0600";"18,0";"18,2";"17,8";"";"100,0";"85,0";"";"18,1";"15,7";"909,9";"910,5";"909,5";"0,9";"243,0";"4,7";"";"0,2"
"01/01/2021";"0700";"17,7";"18,3";"17,6";"";"";"";"";"";"";"910,4";"910,4";"909,9";"0,3";"154,0";"5,0";"";"0,0"
"01/01/2021";"0800";"18,3";"18,3";"17,6";"";"";"";"";"";"";"911,2";"911,2";"910,4";"1,2";"121,0";"3,4";"33,30";"0,0"
"01/01/2021";"0900";"18,9";"19,0";"18,3";"";"";"";"";"";"";"911,7";"911,7";"911,2";"1,9";"102,0";"5,6";"268,20";"0,0"
"01/01/2021";"1000";"20,3";"20,3";"18,9";"83,0";"";"";"17,3";"";"";"912,1";"912,1";"911,7";"1,6";"75,0";"3,7";"583,90";"0,0"
"01/01/2021";"1100";"21,0";"21,2";"20,3";"79,0";"83,0";"77,0";"17,2";"17,5";"16,8";"912,5";"912,5";"912,1";"1,7";"82,0";"5,1";"848,60";"0,0"
"01/01/2021";"1200";"21,0";"21,5";"20,8";"81,0";"81,0";"76,0";"17,6";"17,6";"16,6";"912,9";"912,9";"912,5";"1,1";"113,0";"5,0";"572,50";"0,0"
"01/01/2021";"1300";"20,0";"21,0";"19,5";"";"";"";"";"";"";"913,2";"913,2";"912,9";"1,5";"113,0";"4,1";"621,60";"0,8"
"01/01/2021";"1400";"22,8";"23,1";"19,7";"76,0";"";"";"18,3";"";"";"912,8";"913,2";"912,8";"2,4";"102,0";"6,1";"2513,20";"0,0"
"01/01/2021";"1500";"23,2";"24,1";"22,1";"72,0";"79,0";"69,0";"17,8";"19,4";"17,2";"912,5";"912,9";"912,5";"2,9";"106,0";"7,9";"2337,60";"0,0"
"01/01/2021";"1600";"21,6";"24,3";"21,3";"77,0";"79,0";"68,0";"17,5";"18,7";"17,1";"912,3";"912,5";"912,3";"3,4";"111,0";"7,9";"1204,50";"0,2"
"01/01/2021";"1700";"22,5";"23,6";"21,6";"71,0";"78,0";"68,0";"17,0";"18,5";"16,8";"911,5";"912,3";"911,5";"3,1";"83,0";"7,6";"1908,10";"0,0"
"01/01/2021";"1800";"21,7";"23,0";"21,3";"74,0";"76,0";"70,0";"16,9";"17,5";"16,6";"911,3";"911,7";"911,3";"2,5";"109,0";"7,8";"1031,90";"0,0"
"01/01/2021";"1900";"20,5";"22,0";"20,4";"78,0";"78,0";"74,0";"16,5";"17,3";"16,3";"911,2";"911,4";"911,1";"2,7";"104,0";"7,6";"438,80";"0,0"
"01/01/2021";"2000";"19,9";"20,9";"19,9";"79,0";"80,0";"76,0";"16,2";"16,9";"16,1";"911,7";"911,7";"911,1";"3,1";"84,0";"7,2";"289,20";"0,0"
"01/01/2021";"2100";"19,3";"20,0";"19,3";"81,0";"81,0";"79,0";"16,0";"16,4";"15,9";"912,2";"912,2";"911,7";"3,4";"93,0";"7,9";"85,40";"0,0"
"01/01/2021";"2200";"18,8";"19,3";"18,8";"86,0";"86,0";"81,0";"16,5";"16,5";"16,0";"912,6";"912,6";"911,9";"2,2";"102,0";"7,1";"0,40";"0,0"
"01/01/2021";"2300";"18,6";"18,8";"18,6";"100,0";"100,0";"86,0";"18,6";"18,6";"16,6";"913,3";"913,4";"912,6";"2,2";"106,0";"5,3";"";"0,0"
"02/01/2021";"0000";"18,3";"18,7";"18,3";"";"100,0";"95,0";"";"18,7";"17,8";"913,1";"913,3";"913,0";"3,2";"110,0";"6,2";"";"0,0"
"02/01/2021";"0100";"18,1";"18,3";"18,0";"";"";"";"";"";"";"913,6";"913,6";"913,0";"2,3";"116,0";"7,0";"";"0,0"
"02/01/2021";"0200";"17,4";"18,1";"17,4";"";"";"";"";"";"";"913,2";"913,6";"913,2";"2,1";"115,0";"4,8";"";"0,0"
"02/01/2021";"0300";"17,3";"17,4";"17,2";"";"";"";"";"";"";"912,7";"913,3";"912,7";"1,4";"117,0";"4,3";"";"0,0"
"02/01/2021";"0400";"17,1";"17,4";"17,0";"";"";"";"";"";"";"912,1";"912,7";"912,1";"1,0";"115,0";"3,8";"";"0,0"
"02/01/2021";"0500";"17,0";"17,2";"17,0";"";"";"";"";"";"";"912,0";"912,2";"912,0";"1,1";"114,0";"5,2";"";"0,0"
"02/01/2021";"0600";"16,8";"17,0";"16,8";"";"";"";"";"";"";"911,8";"912,0";"911,7";"0,2";"105,0";"3,5";"";"0,0"
"02/01/2021";"0700";"17,2";"17,3";"16,8";"";"";"";"";"";"";"911,9";"911,9";"911,6";"2,5";"80,0";"5,0";"";"0,0"
"02/01/2021";"0800";"17,3";"17,4";"17,2";"";"";"";"";"";"";"912,2";"912,2";"911,9";"1,6";"77,0";"5,0";"23,80";"0,0"
"02/01/2021";"0900";"17,9";"17,9";"17,3";"98,0";"";"";"17,6";"";"";"912,7";"912,7";"912,2";"2,1";"75,0";"4,3";"223,20";"0,0"
"02/01/2021";"1000";"18,8";"18,9";"17,9";"84,0";"100,0";"84,0";"16,0";"17,9";"15,7";"913,1";"913,1";"912,7";"1,3";"71,0";"4,3";"538,90";"0,0"
"02/01/2021";"1100";"19,9";"20,1";"18,8";"78,0";"84,0";"78,0";"16,0";"16,5";"15,4";"913,4";"913,4";"913,1";"1,6";"89,0";"4,5";"790,20";"0,0"
"02/01/2021";"1200";"20,9";"21,0";"19,2";"76,0";"82,0";"76,0";"16,4";"17,2";"15,7";"913,4";"913,4";"913,3";"0,8";"108,0";"4,3";"1273,90";"0,0"
"02/01/2021";"1300";"21,9";"21,9";"20,6";"73,0";"77,0";"72,0";"16,9";"16,9";"15,9";"913,0";"913,4";"913,0";"1,1";"91,0";"3,9";"1747,60";"0,0"
"02/01/2021";"1400";"22,7";"22,9";"21,4";"70,0";"73,0";"67,0";"17,0";"17,3";"16,1";"912,3";"913,0";"912,3";"1,8";"72,0";"5,1";"1916,10";"0,0"
"02/01/2021";"1500";"23,0";"24,5";"22,0";"66,0";"71,0";"63,0";"16,4";"17,8";"15,8";"911,5";"912,3";"911,5";"2,7";"46,0";"6,4";"2428,90";"0,0"
"02/01/2021";"1600";"22,6";"24,0";"22,5";"68,0";"68,0";"62,0";"16,5";"17,2";"15,7";"910,8";"911,5";"910,8";"2,4";"82,0";"6,0";"1318,00";"0,0"
"02/01/2021";"1700";"19,4";"22,6";"19,2";"";"";"";"";"";"";"910,4";"910,8";"910,3";"3,1";"96,0";"6,7";"349,30";"4,8"
"02/01/2021";"1800";"18,8";"19,3";"18,6";"";"";"";"";"";"";"910,3";"910,5";"909,9";"2,4";"65,0";"7,5";"723,80";"6,2"
"02/01/2021";"1900";"18,9";"19,5";"18,5";"";"";"";"";"";"";"910,0";"910,3";"909,9";"2,8";"93,0";"6,4";"691,10";"0,0"
"02/01/2021";"2000";"18,9";"19,7";"18,8";"87,0";"";"";"16,7";"";"";"910,1";"910,1";"909,9";"2,5";"90,0";"6,4";"563,90";"0,0"
"02/01/2021";"2100";"18,3";"19,0";"18,3";"";"100,0";"86,0";"";"18,4";"16,5";"910,7";"910,8";"910,0";"1,4";"91,0";"6,4";"53,90";"0,0"
"02/01/2021";"2200";"17,6";"18,3";"17,5";"";"";"";"";"";"";"910,7";"910,7";"909,9";"1,6";"87,0";"5,7";"";"0,0"
"02/01/2021";"2300";"17,6";"17,6";"17,4";"";"";"";"";"";"";"911,1";"911,2";"910,7";"2,0";"103,0";"6,5";"";"0,0"
"03/01/2021";"0000";"17,2";"17,7";"17,2";"";"";"";"";"";"";"911,6";"911,6";"911,1";"3,2";"70,0";"7,1";"";"0,0"
"03/01/2021";"0100";"16,5";"17,2";"16,4";"88,0";"100,0";"88,0";"14,4";"16,9";"14,3";"911,7";"911,9";"911,6";"2,7";"86,0";"6,9";"0,80";"0,0"
"03/01/2021";"0200";"15,9";"16,5";"15,9";"84,0";"88,0";"82,0";"13,3";"14,3";"13,3";"911,3";"911,7";"911,3";"2,1";"100,0";"6,4";"";"0,0"
"03/01/2021";"0300";"15,5";"16,0";"15,5";"86,0";"87,0";"84,0";"13,1";"13,7";"13,1";"910,8";"911,3";"910,8";"1,4";"111,0";"6,7";"";"0,0"
"03/01/2021";"0400";"15,8";"15,8";"15,5";"83,0";"86,0";"82,0";"12,9";"13,2";"12,6";"910,3";"910,8";"910,3";"2,2";"91,0";"5,1";"";"0,0"
"03/01/2021";"0500";"15,2";"15,8";"15,2";"86,0";"87,0";"83,0";"12,9";"13,2";"12,8";"910,4";"910,4";"910,1";"1,9";"68,0";"5,5";"";"0,0"
"03/01/2021";"0600";"15,5";"15,5";"15,1";"83,0";"88,0";"83,0";"12,6";"13,2";"12,6";"910,4";"910,6";"910,4";"0,6";"104,0";"4,5";"";"0,0"
"03/01/2021";"0700";"15,6";"15,6";"15,4";"82,0";"83,0";"81,0";"12,5";"12,6";"12,2";"910,6";"910,6";"910,3";"1,1";"94,0";"2,6";"";"0,0"
"03/01/2021";"0800";"15,5";"15,6";"15,2";"90,0";"";"";"13,8";"";"";"910,9";"911,0";"910,6";"2,7";"80,0";"5,7";"50,70";"0,0"
"03/01/2021";"0900";"16,5";"16,6";"15,5";"81,0";"90,0";"80,0";"13,1";"13,5";"13,0";"911,2";"911,2";"910,9";"1,2";"44,0";"5,3";"283,50";"0,0"
"03/01/2021";"1000";"18,5";"18,5";"16,4";"74,0";"81,0";"74,0";"13,8";"14,0";"13,0";"911,7";"911,7";"911,2";"2,4";"47,0";"4,7";"953,70";"0,0"
"03/01/2021";"1100";"19,5";"20,1";"18,5";"68,0";"74,0";"67,0";"13,3";"14,6";"13,0";"912,1";"912,1";"911,7";"3,0";"95,0";"6,3";"1745,70";"0,0"
"03/01/2021";"1200";"20,9";"20,9";"19,5";"64,0";"68,0";"63,0";"13,9";"14,5";"12,7";"912,1";"912,2";"912,0";"3,6";"82,0";"7,7";"2298,70";"0,0"
"03/01/2021";"1300";"22,3";"22,6";"20,3";"60,0";"65,0";"58,0";"14,2";"15,2";"12,9";"912,1";"912,2";"912,1";"3,6";"68,0";"7,9";"2783,10";"0,0"
"03/01/2021";"1400";"21,1";"22,3";"20,8";"58,0";"61,0";"56,0";"12,6";"13,5";"12,3";"912,2";"912,2";"912,1";"2,7";"80,0";"7,1";"1204,00";"0,0"
"03/01/2021";"1500";"21,6";"22,1";"21,0";"61,0";"63,0";"58,0";"13,8";"14,1";"12,9";"911,9";"912,2";"911,9";"3,1";"63,0";"6,9";"1751,40";"0,0"
"03/01/2021";"1600";"22,9";"23,0";"21,5";"58,0";"62,0";"57,0";"14,2";"14,8";"13,0";"911,2";"911,9";"911,2";"3,8";"49,0";"6,7";"1935,30";"0,0"
"03/01/2021";"1700";"21,7";"22,9";"21,4";"61,0";"66,0";"57,0";"13,8";"15,5";"13,4";"910,6";"911,2";"910,6";"3,8";"81,0";"8,2";"2007,10";"0,0"
"03/01/2021";"1800";"19,6";"22,8";"19,6";"72,0";"72,0";"57,0";"14,4";"15,0";"13,4";"910,6";"910,7";"910,5";"5,1";"83,0";"9,2";"1425,20";"0,0"
"03/01/2021";"1900";"19,2";"20,3";"19,0";"69,0";"75,0";"67,0";"13,3";"15,3";"13,3";"910,2";"910,6";"910,1";"2,9";"105,0";"10,1";"1091,90";"0,0"
"03/01/2021";"2000";"18,6";"19,4";"18,4";"69,0";"71,0";"67,0";"12,7";"13,5";"12,4";"910,2";"910,2";"910,0";"3,6";"108,0";"8,6";"484,90";"0,0"
"03/01/2021";"2100";"17,5";"18,7";"17,5";"73,0";"73,0";"68,0";"12,7";"12,8";"12,4";"910,9";"910,9";"910,2";"1,9";"98,0";"8,0";"242,80";"0,0"
"03/01/2021";"2200";"17,2";"17,6";"17,2";"72,0";"73,0";"71,0";"12,1";"12,7";"11,9";"911,6";"911,6";"910,8";"1,9";"91,0";"7,9";"";"0,0"
"03/01/2021";"2300";"16,4";"17,2";"16,4";"75,0";"75,0";"72,0";"12,0";"12,0";"11,8";"911,9";"911,9";"911,4";"2,0";"90,0";"7,0";"";"0,0"
"04/01/2021";"0000";"16,7";"16,7";"16,3";"76,0";"76,0";"75,0";"12,4";"12,4";"12,0";"912,0";"912,0";"911,8";"2,4";"97,0";"5,3";"";"0,0"
"04/01/2021";"0100";"16,1";"16,7";"16,1";"80,0";"80,0";"76,0";"12,7";"13,0";"12,4";"911,9";"912,0";"911,8";"1,8";"91,0";"5,7";"";"0,0"
"04/01/2021";"0200";"16,0";"16,1";"16,0";"80,0";"80,0";"79,0";"12,5";"12,7";"12,4";"911,5";"911,9";"911,5";"2,2";"82,0";"5,8";"";"0,0"
"04/01/2021";"0300";"16,0";"16,1";"16,0";"80,0";"81,0";"80,0";"12,6";"12,8";"12,6";"911,0";"911,5";"910,9";"1,9";"73,0";"5,4";"";"0,0"
"04/01/2021";"0400";"15,3";"16,0";"15,3";"82,0";"82,0";"80,0";"12,3";"12,6";"12,2";"910,4";"911,2";"910,4";"0,9";"52,0";"5,4";"";"0,0"
"04/01/2021";"0500";"15,1";"15,3";"14,6";"87,0";"87,0";"82,0";"13,0";"13,0";"11,9";"910,3";"910,4";"910,1";"0,9";"43,0";"2,7";"";"0,0"
"04/01/2021";"0600";"15,1";"15,1";"14,7";"";"";"";"";"";"";"910,3";"910,3";"910,1";"0,5";"44,0";"2,7";"";"0,0"
"04/01/2021";"0700";"14,4";"15,1";"14,4";"";"";"";"";"";"";"910,1";"910,3";"910,1";"0,1";"43,0";"2,4";"";"0,0"
"04/01/2021";"0800";"14,7";"14,7";"14,3";"";"";"";"";"";"";"910,5";"910,5";"910,1";"0,1";"33,0";"1,6";"50,50";"0,0"
"04/01/2021";"0900";"17,4";"17,9";"14,7";"77,0";"";"";"13,4";"";"";"910,7";"910,8";"910,4";"2,1";"72,0";"4,4";"846,80";"0,0"
"04/01/2021";"1000";"19,5";"20,1";"17,2";"65,0";"78,0";"65,0";"12,8";"14,6";"12,6";"910,9";"910,9";"910,6";"2,5";"66,0";"4,5";"1560,50";"0,0"
"04/01/2021";"1100";"21,4";"22,0";"19,4";"59,0";"67,0";"58,0";"13,0";"14,3";"12,6";"910,8";"911,0";"910,8";"2,8";"69,0";"6,5";"2222,50";"0,0"
"04/01/2021";"1200";"21,5";"22,3";"20,7";"62,0";"65,0";"58,0";"14,0";"14,4";"12,8";"911,2";"911,2";"910,8";"2,1";"50,0";"6,5";"1969,40";"0,0"
"04/01/2021";"1300";"22,3";"22,4";"21,0";"62,0";"65,0";"60,0";"14,6";"14,9";"13,2";"911,3";"911,3";"911,2";"2,0";"68,0";"5,5";"1263,80";"0,0"
"04/01/2021";"1400";"22,0";"23,1";"21,8";"63,0";"65,0";"60,0";"14,8";"15,4";"14,1";"911,0";"911,4";"911,0";"2,6";"76,0";"5,4";"1828,30";"0,0"
"04/01/2021";"1500";"24,3";"24,5";"22,0";"58,0";"66,0";"58,0";"15,4";"16,6";"14,4";"910,2";"911,0";"910,2";"2,6";"43,0";"5,9";"1996,90";"0,0"
"04/01/2021";"1600";"24,1";"24,4";"23,2";"57,0";"59,0";"54,0";"15,0";"15,5";"14,1";"909,8";"910,2";"909,7";"2,4";"48,0";"6,7";"1640,50";"0,0"
"04/01/2021";"1700";"25,3";"25,3";"23,3";"52,0";"59,0";"51,0";"14,8";"15,5";"14,1";"909,2";"909,8";"909,2";"2,0";"355,0";"6,7";"1688,30";"0,0"
"04/01/2021";"1800";"25,1";"25,9";"24,0";"55,0";"59,0";"50,0";"15,5";"15,7";"13,9";"908,8";"909,2";"908,8";"3,3";"55,0";"6,6";"1581,40";"0,0"
"04/01/2021";"1900";"22,5";"25,1";"22,5";"66,0";"66,0";"55,0";"15,8";"16,1";"14,9";"908,8";"908,9";"908,7";"3,4";"72,0";"7,2";"592,70";"0,0"
"04/01/2021";"2000";"21,9";"22,9";"21,9";"69,0";"69,0";"66,0";"16,0";"16,7";"15,8";"908,9";"909,0";"908,8";"2,5";"86,0";"7,2";"484,00";"0,0"
"04/01/2021";"2100";"20,2";"21,9";"20,2";"78,0";"78,0";"69,0";"16,3";"16,8";"16,1";"909,7";"909,7";"908,9";"2,1";"62,0";"6,1";"104,80";"0,0"
"04/01/2021";"2200";"19,2";"20,2";"19,2";"86,0";"86,0";"78,0";"16,8";"16,8";"16,2";"910,6";"910,6";"909,7";"2,1";"74,0";"5,0";"";"0,0"
"04/01/2021";"2300";"19,0";"19,2";"18,9";"";"100,0";"86,0";"";"19,1";"17,0";"910,9";"911,0";"910,6";"1,9";"79,0";"5,2";"";"0,0"
"05/01/2021";"0000";"19,0";"19,0";"18,9";"";"";"";"";"";"";"911,1";"911,2";"910,9";"1,4";"75,0";"5,6";"";"0,0"
"05/01/2021";"0100";"18,8";"19,1";"18,8";"";"";"";"";"";"";"910,9";"911,1";"910,8";"2,2";"72,0";"4,8";"";"0,0"
"05/01/2021";"0200";"18,7";"18,8";"18,7";"";"";"";"";"";"";"910,7";"911,0";"910,6";"1,6";"54,0";"3,8";"";"0,0"
"05/01/2021";"0300";"18,6";"18,7";"18,6";"";"";"";"";"";"";"910,2";"910,7";"910,1";"1,8";"46,0";"5,4";"";"0,0"
"05/01/2021";"0400";"18,7";"18,7";"18,6";"";"";"";"";"";"";"909,7";"910,2";"909,7";"1,1";"63,0";"4,2";"";"0,0"
"05/01/2021";"0500";"18,7";"18,8";"18,6";"";"";"";"";"";"";"909,6";"909,7";"909,4";"1,0";"10,0";"3,5";"";"0,0"
"05/01/2021";"0600";"18,7";"18,7";"18,7";"";"";"";"";"";"";"909,8";"909,8";"909,5";"1,6";"18,0";"4,4";"";"0,0"
"05/01/2021";"0700";"18,9";"19,0";"18,7";"";"";"";"";"";"";"910,0";"910,1";"909,8";"1,8";"23,0";"4,3";"";"0,0"
"05/01/2021";"0800";"19,0";"19,0";"18,9";"";"";"";"";"";"";"910,6";"910,6";"910,0";"1,5";"6,0";"4,2";"30,20";"0,0"
"05/01/2021";"0900";"19,5";"19,5";"19,0";"99,0";"";"";"19,3";"";"";"910,8";"910,8";"910,6";"1,1";"32,0";"3,5";"250,70";"0,0"
"05/01/2021";"1000";"20,8";"20,9";"19,4";"80,0";"99,0";"80,0";"17,2";"19,4";"17,1";"910,6";"910,8";"910,6";"1,6";"23,0";"4,1";"610,80";"0,0"
"05/01/2021";"1100";"23,6";"23,7";"20,7";"70,0";"81,0";"70,0";"17,7";"18,4";"17,0";"910,7";"910,8";"910,4";"3,1";"34,0";"6,6";"2285,30";"0,0"
"05/01/2021";"1200";"23,8";"24,3";"22,7";"70,0";"73,0";"67,0";"18,1";"18,5";"16,9";"911,0";"911,0";"910,7";"2,9";"348,0";"6,6";"2358,40";"0,0"
"05/01/2021";"1300";"23,2";"23,9";"22,7";"70,0";"71,0";"68,0";"17,4";"17,9";"16,8";"910,8";"911,1";"910,8";"3,1";"359,0";"5,6";"2174,50";"0,0"
"05/01/2021";"1400";"25,0";"25,1";"23,0";"65,0";"71,0";"65,0";"18,1";"18,7";"17,1";"910,4";"910,9";"910,4";"1,4";"346,0";"5,5";"2764,90";"0,0"
"05/01/2021";"1500";"27,1";"27,2";"24,8";"55,0";"66,0";"55,0";"17,4";"18,3";"16,8";"909,7";"910,4";"909,7";"2,3";"317,0";"7,6";"3487,80";"0,0"
"05/01/2021";"1600";"28,3";"28,3";"26,0";"51,0";"58,0";"49,0";"17,1";"18,2";"16,1";"908,7";"909,7";"908,7";"2,6";"328,0";"7,6";"2681,00";"0,0"
"05/01/2021";"1700";"26,6";"28,6";"26,6";"51,0";"53,0";"47,0";"15,7";"17,4";"15,3";"908,4";"908,8";"908,4";"2,7";"334,0";"7,3";"1621,00";"0,0"
"05/01/2021";"1800";"27,0";"27,0";"26,4";"52,0";"54,0";"49,0";"16,3";"16,9";"15,0";"907,6";"908,4";"907,6";"2,0";"334,0";"6,3";"850,70";"0,0"
"05/01/2021";"1900";"26,2";"27,1";"26,2";"56,0";"57,0";"51,0";"16,8";"17,2";"15,5";"907,3";"907,6";"907,0";"1,7";"278,0";"5,8";"834,00";"0,0"
"05/01/2021";"2000";"23,7";"26,3";"23,7";"63,0";"63,0";"56,0";"16,3";"17,1";"15,8";"907,7";"907,7";"907,2";"2,0";"14,0";"9,4";"187,80";"0,0"
"05/01/2021";"2100";"21,5";"23,8";"21,4";"";"99,0";"63,0";"";"21,3";"16,3";"908,5";"908,5";"907,7";"1,7";"88,0";"6,2";"74,90";"1,0"
"05/01/2021";"2200";"20,1";"21,5";"19,8";"";"";"";"";"";"";"909,2";"909,3";"908,5";"0,2";"173,0";"5,0";"";"11,2"
"05/01/2021";"2300";"20,6";"20,7";"20,1";"";"";"";"";"";"";"909,8";"909,8";"909,2";"0,7";"88,0";"1,9";"";"0,0"
"06/01/2021";"0000";"20,6";"20,7";"20,5";"";"";"";"";"";"";"910,1";"910,1";"909,8";"0,1";"77,0";"2,2";"";"0,0"
"06/01/2021";"0100";"20,4";"20,8";"20,4";"";"";"";"";"";"";"910,1";"910,3";"910,0";"1,3";"49,0";"4,0";"";"0,0"
"06/01/2021";"0200";"20,0";"20,4";"20,0";"";"";"";"";"";"";"909,6";"910,1";"909,5";"1,7";"43,0";"3,4";"";"0,0"
"06/01/2021";"0300";"19,8";"20,1";"19,8";"";"";"";"";"";"";"908,6";"909,6";"908,6";"2,1";"39,0";"4,1";"0,10";"0,0"
"06/01/2021";"0400";"19,9";"19,9";"19,7";"";"";"";"";"";"";"908,7";"909,1";"908,6";"0,2";"45,0";"5,5";"";"2,2"
"06/01/2021";"0500";"19,7";"20,0";"19,7";"";"";"";"";"";"";"908,3";"908,7";"908,3";"0,6";"45,0";"2,6";"";"0,0"
"06/01/2021";"0600";"19,3";"19,7";"19,3";"";"";"";"";"";"";"908,5";"908,6";"908,2";"0,3";"5,0";"1,9";"";"0,0"
"06/01/2021";"0700";"19,3";"19,4";"19,2";"";"";"";"";"";"";"909,0";"909,0";"908,5";"0,0";"68,0";"1,7";"";"0,0"
"06/01/2021";"0800";"19,5";"19,6";"19,2";"";"";"";"";"";"";"909,4";"909,4";"909,0";"0,0";"59,0";"1,1";"61,00";"0,0"
"06/01/2021";"0900";"20,2";"20,2";"19,5";"";"";"";"";"";"";"909,5";"909,5";"909,4";"0,7";"357,0";"2,4";"391,10";"0,0"
"06/01/2021";"1000";"22,9";"23,0";"20,1";"78,0";"";"";"18,8";"";"";"909,7";"909,9";"909,5";"3,4";"314,0";"8,0";"1357,80";"0,0"
"06/01/2021";"1100";"24,5";"24,8";"22,5";"69,0";"78,0";"69,0";"18,5";"19,4";"18,0";"909,8";"909,9";"909,7";"3,9";"290,0";"10,5";"1901,90";"0,0"
"06/01/2021";"1200";"23,6";"24,5";"23,5";"71,0";"72,0";"68,0";"18,0";"18,4";"17,4";"909,7";"909,9";"909,7";"4,1";"294,0";"10,5";"1803,80";"0,0"
"06/01/2021";"1300";"24,0";"25,1";"23,7";"68,0";"72,0";"66,0";"17,8";"19,0";"17,6";"909,5";"909,8";"909,5";"4,6";"296,0";"9,5";"2126,00";"0,0"
"06/01/2021";"1400";"26,1";"26,1";"24,0";"63,0";"69,0";"63,0";"18,5";"19,0";"17,8";"908,9";"909,5";"908,9";"5,1";"298,0";"10,0";"2438,90";"0,0"
"06/01/2021";"1500";"22,9";"26,7";"21,5";"93,0";"95,0";"60,0";"21,7";"21,7";"17,5";"908,4";"908,9";"908,3";"3,8";"265,0";"11,4";"1813,30";"2,6"
"06/01/2021";"1600";"26,6";"26,7";"22,6";"64,0";"99,0";"64,0";"19,3";"22,0";"18,7";"907,6";"908,4";"907,6";"4,3";"276,0";"8,7";"3350,00";"0,0"
"06/01/2021";"1700";"28,1";"28,1";"26,2";"59,0";"66,0";"56,0";"19,3";"19,9";"17,6";"906,9";"907,6";"906,9";"4,4";"271,0";"10,8";"2653,20";"0,2"
"06/01/2021";"1800";"27,6";"28,9";"26,5";"55,0";"63,0";"54,0";"17,6";"19,7";"17,6";"906,3";"907,0";"906,3";"6,0";"264,0";"11,8";"2294,70";"0,0"
"06/01/2021";"1900";"28,6";"29,0";"27,1";"52,0";"55,0";"50,0";"17,7";"18,2";"16,6";"906,5";"906,5";"906,1";"4,4";"266,0";"11,8";"1687,10";"0,0"
"06/01/2021";"2000";"26,2";"28,6";"26,2";"56,0";"56,0";"51,0";"16,6";"17,5";"16,4";"907,0";"907,2";"906,4";"3,8";"262,0";"8,8";"455,50";"0,0"
"06/01/2021";"2100";"24,4";"26,2";"24,4";"67,0";"67,0";"56,0";"17,7";"17,8";"16,5";"907,8";"907,8";"907,0";"2,1";"251,0";"7,7";"77,90";"0,0"
"06/01/2021";"2200";"23,9";"24,4";"23,7";"70,0";"70,0";"67,0";"18,0";"18,0";"17,7";"908,4";"908,4";"907,8";"0,8";"247,0";"4,1";"";"0,0"
"06/01/2021";"2300";"23,0";"23,9";"23,0";"73,0";"73,0";"70,0";"17,9";"18,1";"17,9";"908,8";"908,8";"908,3";"1,9";"260,0";"3,6";"";"0,0"
"07/01/2021";"0000";"22,3";"23,0";"22,3";"76,0";"76,0";"73,0";"17,9";"18,0";"17,7";"909,1";"909,2";"908,8";"1,9";"255,0";"4,4";"";"0,0"
"07/01/2021";"0100";"22,0";"22,3";"22,0";"78,0";"78,0";"76,0";"18,1";"18,1";"17,9";"909,4";"909,5";"909,1";"2,0";"257,0";"4,3";"";"0,0"
"07/01/2021";"0200";"21,9";"22,1";"21,8";"79,0";"80,0";"78,0";"18,1";"18,1";"18,1";"909,2";"909,5";"909,1";"2,7";"251,0";"4,5";"";"0,0"
"07/01/2021";"0300";"20,7";"21,9";"20,7";"";"100,0";"79,0";"";"20,8";"18,0";"908,4";"909,2";"908,4";"0,9";"279,0";"5,0";"";"0,4"
"07/01/2021";"0400";"20,1";"20,7";"20,1";"";"";"";"";"";"";"907,9";"908,4";"907,8";"0,0";"217,0";"3,0";"";"0,0"
"07/01/2021";"0500";"19,6";"20,3";"19,5";"";"";"";"";"";"";"907,6";"907,9";"907,6";"0,5";"237,0";"1,5";"";"0,0"
"07/01/2021";"0600";"19,5";"19,6";"19,2";"";"";"";"";"";"";"907,8";"907,8";"907,6";"0,1";"101,0";"1,6";"";"0,0"
"07/01/2021";"0700";"18,9";"19,5";"18,9";"";"";"";"";"";"";"908,3";"908,3";"907,8";"0,0";"241,0";"1,4";"";"0,0"
