"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"1000";"27,6";"27,8";"26,6";"74,0";"77,0";"73,0";"22,5";"22,8";"22,2";"1007,9";"1007,9";"1007,3";"4,9";"135,0";"9,0";"809,40";"0,0"
"01/01/2021";"1100";"28,2";"28,8";"27,5";"71,0";"75,0";"70,0";"22,5";"23,1";"22,3";"1008,5";"1008,5";"1007,8";"4,9";"132,0";"9,1";"1720,30";"0,0"
"01/01/2021";"1200";"29,2";"29,3";"28,2";"69,0";"73,0";"68,0";"22,9";"23,3";"22,3";"1008,6";"1008,6";"1008,4";"5,2";"139,0";"10,0";"2418,40";"0,0"
"01/01/2021";"1300";"29,9";"30,5";"28,9";"64,0";"69,0";"63,0";"22,5";"23,2";"21,8";"1008,4";"1008,6";"1008,3";"4,5";"123,0";"10,3";"3078,80";"0,0"
"01/01/2021";"1400";"29,5";"30,5";"28,8";"67,0";"69,0";"60,0";"22,7";"23,3";"21,7";"1007,9";"1008,4";"1007,9";"4,8";"127,0";"9,3";"3370,50";"0,0"
"01/01/2021";"1500";"29,7";"30,7";"29,1";"62,0";"68,0";"61,0";"21,6";"23,5";"21,5";"1007,0";"1007,9";"1007,0";"5,4";"134,0";"10,2";"3458,80";"0,0"
"01/01/2021";"1600";"29,1";"30,4";"28,9";"70,0";"70,0";"62,0";"23,0";"23,4";"22,1";"1006,4";"1007,0";"1006,4";"5,4";"127,0";"11,2";"3326,60";"0,0"
"01/01/2021";"1700";"29,3";"30,1";"28,8";"68,0";"71,0";"67,0";"22,8";"23,7";"22,6";"1006,1";"1006,4";"1006,0";"5,7";"135,0";"10,1";"2934,80";"0,0"
"01/01/2021";"1800";"29,5";"30,1";"28,6";"68,0";"72,0";"65,0";"23,1";"23,5";"22,2";"1005,9";"1006,1";"1005,9";"5,0";"127,0";"10,7";"2358,20";"0,0"
"01/01/2021";"1900";"28,1";"29,7";"27,9";"73,0";"74,0";"66,0";"22,7";"23,0";"22,1";"1006,0";"1006,1";"1005,9";"5,5";"128,0";"10,2";"1525,30";"0,0"
"01/01/2021";"2000";"27,9";"28,7";"27,7";"72,0";"75,0";"71,0";"22,4";"23,1";"22,4";"1006,2";"1006,2";"1005,9";"4,2";"138,0";"9,5";"676,20";"0,0"
"01/01/2021";"2100";"27,1";"27,8";"27,1";"75,0";"75,0";"72,0";"22,2";"22,4";"22,1";"1006,5";"1006,5";"1006,2";"4,3";"137,0";"8,6";"87,60";"0,0"
"01/01/2021";"2200";"26,8";"27,1";"26,8";"76,0";"76,0";"75,0";"22,3";"22,4";"22,2";"1006,8";"1006,9";"1006,4";"4,6";"138,0";"8,1";"";"0,0"
"01/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/01/2021";"1000";"27,8";"27,8";"26,3";"74,0";"78,0";"72,0";"22,7";"22,8";"22,1";"1007,0";"1007,0";"1006,8";"3,2";"134,0";"7,2";"872,40";"0,0"
"02/01/2021";"1100";"27,9";"28,6";"27,4";"70,0";"74,0";"69,0";"21,9";"22,8";"21,9";"1007,0";"1007,1";"1006,9";"4,1";"129,0";"6,7";"1714,00";"0,0"
"02/01/2021";"1200";"29,2";"29,4";"27,8";"69,0";"72,0";"68,0";"22,9";"23,0";"22,1";"1006,9";"1007,1";"1006,8";"4,1";"138,0";"8,7";"2548,60";"0,0"
"02/01/2021";"1300";"29,3";"29,7";"28,5";"67,0";"71,0";"66,0";"22,4";"23,0";"22,0";"1006,9";"1007,0";"1006,8";"3,9";"129,0";"7,4";"3079,60";"0,0"
"02/01/2021";"1400";"29,2";"30,2";"28,9";"67,0";"69,0";"65,0";"22,5";"23,2";"22,1";"1006,6";"1006,9";"1006,6";"4,2";"132,0";"8,5";"3396,90";"0,0"
"02/01/2021";"1500";"29,1";"30,6";"28,7";"67,0";"70,0";"65,0";"22,4";"23,6";"22,2";"1006,0";"1006,6";"1006,0";"4,6";"135,0";"8,6";"3446,40";"0,0"
"02/01/2021";"1600";"29,2";"30,7";"28,9";"69,0";"70,0";"65,0";"22,9";"23,9";"22,5";"1005,3";"1006,0";"1005,3";"5,0";"125,0";"9,0";"3373,20";"0,0"
"02/01/2021";"1700";"29,4";"30,3";"28,8";"70,0";"70,0";"66,0";"23,3";"23,6";"22,7";"1004,9";"1005,3";"1004,8";"5,3";"138,0";"9,7";"2980,20";"0,0"
"02/01/2021";"1800";"28,6";"30,1";"28,6";"72,0";"72,0";"66,0";"23,1";"23,8";"22,4";"1004,6";"1004,9";"1004,6";"5,1";"125,0";"9,7";"2475,70";"0,0"
"02/01/2021";"1900";"28,9";"29,4";"28,4";"71,0";"73,0";"68,0";"23,1";"23,5";"22,6";"1004,7";"1004,7";"1004,5";"4,3";"116,0";"8,7";"1527,70";"0,0"
"02/01/2021";"2000";"27,8";"28,9";"27,6";"75,0";"75,0";"70,0";"23,0";"23,3";"22,6";"1005,1";"1005,1";"1004,7";"4,6";"127,0";"8,5";"597,40";"0,0"
"02/01/2021";"2100";"27,2";"27,8";"27,2";"78,0";"78,0";"75,0";"23,0";"23,0";"22,6";"1005,3";"1005,5";"1005,1";"3,7";"130,0";"7,3";"63,40";"0,0"
"02/01/2021";"2200";"27,0";"27,2";"27,0";"79,0";"80,0";"78,0";"23,0";"23,3";"22,9";"1005,6";"1005,6";"1005,2";"3,8";"120,0";"8,2";"";"0,0"
"02/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/01/2021";"1000";"27,1";"27,6";"26,9";"79,0";"81,0";"78,0";"23,2";"23,8";"23,1";"1005,6";"1005,6";"1005,2";"3,7";"137,0";"7,2";"465,10";"0,0"
"03/01/2021";"1100";"25,5";"28,0";"25,5";"83,0";"83,0";"77,0";"22,4";"24,0";"22,4";"1005,8";"1005,8";"1005,5";"5,0";"126,0";"9,6";"949,60";"0,2"
"03/01/2021";"1200";"27,7";"27,8";"25,2";"80,0";"91,0";"80,0";"24,0";"25,0";"22,4";"1006,0";"1006,1";"1005,8";"3,9";"123,0";"9,6";"1249,50";"1,0"
"03/01/2021";"1300";"29,1";"29,4";"27,6";"73,0";"81,0";"73,0";"23,8";"24,6";"23,4";"1005,9";"1006,0";"1005,8";"4,1";"131,0";"8,1";"3013,20";"0,0"
"03/01/2021";"1400";"30,2";"30,3";"28,8";"71,0";"75,0";"70,0";"24,4";"24,6";"23,5";"1005,4";"1005,9";"1005,4";"4,5";"129,0";"8,2";"3201,40";"0,0"
"03/01/2021";"1500";"30,0";"30,5";"28,9";"71,0";"74,0";"68,0";"24,2";"24,6";"23,1";"1004,9";"1005,4";"1004,9";"4,9";"125,0";"9,5";"3295,20";"0,0"
"03/01/2021";"1600";"29,7";"30,7";"29,3";"71,0";"72,0";"68,0";"23,7";"24,4";"23,5";"1004,5";"1004,9";"1004,5";"5,1";"139,0";"9,5";"3221,10";"0,0"
"03/01/2021";"1700";"27,1";"30,4";"26,3";"86,0";"87,0";"68,0";"24,6";"24,8";"22,7";"1004,3";"1004,6";"1004,3";"3,5";"135,0";"10,9";"1845,10";"0,6"
"03/01/2021";"1800";"28,1";"28,9";"27,2";"78,0";"87,0";"78,0";"23,8";"25,4";"23,8";"1003,9";"1004,3";"1003,9";"5,2";"130,0";"8,8";"1407,10";"0,0"
"03/01/2021";"1900";"27,8";"29,1";"27,8";"77,0";"78,0";"73,0";"23,4";"24,3";"22,8";"1004,2";"1004,2";"1003,9";"4,5";"134,0";"8,8";"1348,60";"0,0"
"03/01/2021";"2000";"27,5";"28,0";"27,4";"78,0";"80,0";"74,0";"23,4";"23,9";"22,6";"1004,5";"1004,5";"1004,1";"4,6";"128,0";"8,0";"444,50";"0,0"
"03/01/2021";"2100";"27,0";"27,6";"27,0";"82,0";"83,0";"78,0";"23,7";"24,0";"23,4";"1004,8";"1004,8";"1004,5";"4,5";"125,0";"8,7";"102,60";"0,0"
"03/01/2021";"2200";"27,1";"27,2";"26,9";"83,0";"83,0";"81,0";"23,9";"23,9";"23,5";"1005,0";"1005,0";"1004,7";"4,4";"122,0";"8,7";"";"0,0"
"03/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/01/2021";"1000";"27,4";"27,8";"26,7";"77,0";"82,0";"76,0";"23,0";"23,7";"22,9";"1006,0";"1006,0";"1005,4";"3,8";"123,0";"7,2";"782,00";"0,0"
"04/01/2021";"1100";"28,1";"28,6";"27,3";"76,0";"79,0";"73,0";"23,6";"23,8";"22,8";"1006,3";"1006,3";"1006,0";"4,8";"116,0";"8,2";"1715,50";"0,0"
"04/01/2021";"1200";"29,0";"29,4";"28,1";"73,0";"77,0";"70,0";"23,6";"24,2";"23,0";"1006,6";"1006,6";"1006,3";"4,6";"123,0";"8,3";"2424,30";"0,0"
"04/01/2021";"1300";"29,5";"30,2";"28,3";"68,0";"75,0";"68,0";"23,0";"24,5";"22,9";"1006,2";"1006,6";"1006,2";"5,3";"127,0";"8,6";"2857,70";"0,0"
"04/01/2021";"1400";"29,8";"30,6";"28,8";"70,0";"73,0";"67,0";"23,6";"24,0";"22,8";"1006,3";"1006,4";"1006,2";"4,6";"103,0";"9,3";"3198,30";"0,0"
"04/01/2021";"1500";"30,6";"30,9";"29,4";"67,0";"70,0";"65,0";"23,7";"24,0";"22,8";"1005,8";"1006,3";"1005,8";"4,4";"118,0";"9,3";"3474,70";"0,0"
"04/01/2021";"1600";"29,9";"31,2";"29,3";"67,0";"70,0";"63,0";"23,2";"23,9";"22,7";"1005,1";"1005,8";"1005,1";"5,0";"119,0";"9,8";"3382,00";"0,0"
"04/01/2021";"1700";"29,8";"30,5";"28,7";"70,0";"73,0";"66,0";"23,7";"23,9";"22,7";"1004,7";"1005,1";"1004,7";"5,2";"115,0";"9,8";"2848,40";"0,0"
"04/01/2021";"1800";"29,2";"30,2";"28,6";"70,0";"73,0";"67,0";"23,2";"23,9";"22,9";"1004,8";"1004,9";"1004,6";"4,7";"117,0";"9,6";"1986,60";"0,0"
"04/01/2021";"1900";"28,3";"29,3";"28,3";"74,0";"75,0";"70,0";"23,2";"24,1";"22,8";"1004,8";"1004,9";"1004,7";"4,8";"121,0";"8,7";"1349,70";"0,0"
"04/01/2021";"2000";"27,8";"28,6";"27,8";"76,0";"77,0";"74,0";"23,2";"23,8";"23,1";"1005,2";"1005,3";"1004,8";"4,9";"120,0";"9,4";"583,40";"0,0"
"04/01/2021";"2100";"27,5";"28,0";"27,5";"79,0";"79,0";"76,0";"23,5";"23,6";"23,2";"1005,4";"1005,4";"1005,2";"4,6";"122,0";"8,9";"74,40";"0,0"
"04/01/2021";"2200";"27,3";"27,5";"27,2";"78,0";"79,0";"77,0";"23,1";"23,5";"22,8";"1005,9";"1005,9";"1005,4";"4,3";"120,0";"9,0";"";"0,0"
"04/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/01/2021";"1000";"27,7";"28,0";"26,9";"73,0";"77,0";"73,0";"22,4";"23,0";"22,2";"1007,3";"1007,3";"1007,0";"4,8";"137,0";"8,7";"867,20";"0,0"
"05/01/2021";"1100";"28,4";"28,9";"27,7";"69,0";"73,0";"68,0";"22,2";"22,8";"21,8";"1008,0";"1008,0";"1007,3";"4,9";"130,0";"8,8";"1769,50";"0,0"
"05/01/2021";"1200";"29,2";"29,4";"28,0";"68,0";"72,0";"66,0";"22,7";"22,9";"21,7";"1008,1";"1008,1";"1008,0";"5,2";"138,0";"9,4";"2384,90";"0,0"
"05/01/2021";"1300";"29,4";"30,1";"28,6";"64,0";"69,0";"63,0";"22,0";"22,9";"21,6";"1007,7";"1008,1";"1007,7";"5,9";"142,0";"10,0";"3043,80";"0,0"
"05/01/2021";"1400";"29,5";"30,9";"29,1";"67,0";"69,0";"64,0";"22,7";"23,7";"22,1";"1007,3";"1007,8";"1007,3";"5,5";"134,0";"10,2";"3374,90";"0,0"
"05/01/2021";"1500";"29,2";"30,8";"28,9";"67,0";"70,0";"64,0";"22,4";"23,5";"22,2";"1006,9";"1007,3";"1006,9";"6,2";"128,0";"10,8";"3405,20";"0,0"
"05/01/2021";"1600";"29,7";"30,1";"29,1";"66,0";"69,0";"65,0";"22,8";"23,3";"22,2";"1006,3";"1006,9";"1006,2";"5,6";"124,0";"10,1";"3331,30";"0,0"
"05/01/2021";"1700";"29,5";"30,6";"28,9";"67,0";"69,0";"63,0";"22,7";"23,3";"21,9";"1005,6";"1006,3";"1005,5";"6,7";"141,0";"10,9";"2999,00";"0,0"
"05/01/2021";"1800";"29,0";"30,1";"28,6";"66,0";"69,0";"63,0";"22,0";"23,3";"21,7";"1005,2";"1005,6";"1005,1";"5,9";"135,0";"11,0";"2281,70";"0,0"
"05/01/2021";"1900";"29,0";"29,7";"28,5";"67,0";"70,0";"63,0";"22,3";"22,7";"21,5";"1005,3";"1005,3";"1005,0";"5,8";"139,0";"10,9";"1662,40";"0,0"
"05/01/2021";"2000";"28,1";"29,3";"27,9";"72,0";"73,0";"66,0";"22,6";"22,7";"21,7";"1005,5";"1005,5";"1005,2";"5,1";"130,0";"10,6";"802,60";"0,0"
"05/01/2021";"2100";"27,3";"28,1";"27,3";"76,0";"76,0";"72,0";"22,6";"22,8";"22,2";"1005,6";"1005,6";"1005,5";"5,0";"141,0";"10,6";"113,10";"0,0"
"05/01/2021";"2200";"27,0";"27,3";"27,0";"78,0";"78,0";"76,0";"22,9";"22,9";"22,5";"1005,7";"1005,7";"1005,5";"5,2";"134,0";"10,4";"";"0,0"
"05/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/01/2021";"1000";"27,6";"27,8";"26,6";"73,0";"78,0";"73,0";"22,3";"23,0";"22,2";"1006,7";"1006,7";"1006,2";"4,7";"121,0";"8,6";"776,90";"0,0"
"06/01/2021";"1100";"28,0";"29,0";"27,5";"73,0";"74,0";"70,0";"22,7";"23,2";"22,2";"1007,0";"1007,0";"1006,7";"4,3";"129,0";"9,2";"1606,40";"0,0"
"06/01/2021";"1200";"28,9";"29,7";"28,1";"68,0";"73,0";"67,0";"22,3";"23,4";"22,1";"1007,2";"1007,3";"1006,9";"4,7";"120,0";"8,6";"2331,40";"0,0"
"06/01/2021";"1300";"29,3";"29,7";"28,3";"65,0";"70,0";"65,0";"22,0";"23,2";"21,9";"1007,0";"1007,3";"1007,0";"4,9";"127,0";"9,5";"2775,40";"0,0"
"06/01/2021";"1400";"30,0";"30,5";"28,6";"65,0";"70,0";"62,0";"22,6";"23,1";"21,8";"1006,6";"1007,1";"1006,6";"4,9";"126,0";"9,7";"3370,30";"0,0"
"06/01/2021";"1500";"30,3";"30,7";"28,9";"65,0";"68,0";"62,0";"23,0";"23,3";"21,7";"1006,1";"1006,6";"1006,1";"5,9";"130,0";"9,5";"3558,70";"0,0"
"06/01/2021";"1600";"29,5";"30,7";"29,2";"66,0";"68,0";"62,0";"22,4";"23,3";"22,1";"1005,4";"1006,1";"1005,4";"5,2";"131,0";"10,1";"3409,10";"0,0"
"06/01/2021";"1700";"29,3";"30,5";"28,9";"66,0";"69,0";"64,0";"22,4";"23,1";"22,0";"1004,9";"1005,4";"1004,8";"5,7";"124,0";"10,0";"2953,50";"0,0"
"06/01/2021";"1800";"29,4";"30,0";"28,6";"66,0";"69,0";"63,0";"22,3";"23,1";"21,7";"1004,6";"1004,9";"1004,6";"4,9";"131,0";"10,1";"2390,60";"0,0"
"06/01/2021";"1900";"29,1";"29,8";"28,3";"69,0";"70,0";"63,0";"22,8";"22,8";"21,2";"1004,9";"1004,9";"1004,6";"4,8";"125,0";"9,5";"1541,20";"0,0"
"06/01/2021";"2000";"27,9";"29,1";"27,9";"74,0";"74,0";"68,0";"22,9";"22,9";"22,1";"1005,4";"1005,4";"1004,9";"5,1";"138,0";"8,9";"525,30";"0,0"
"06/01/2021";"2100";"27,4";"27,9";"27,4";"75,0";"75,0";"73,0";"22,7";"23,0";"22,2";"1005,7";"1005,7";"1005,4";"4,3";"133,0";"8,9";"76,70";"0,0"
"06/01/2021";"2200";"27,2";"27,4";"27,2";"77,0";"77,0";"75,0";"22,7";"22,9";"22,6";"1006,2";"1006,2";"1005,7";"4,4";"127,0";"8,3";"";"0,0"
"06/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2021";"1000";"27,7";"28,0";"26,8";"74,0";"77,0";"74,0";"22,6";"23,2";"22,2";"1007,0";"1007,0";"1006,4";"4,3";"126,0";"7,7";"721,50";"0,0"
"07/01/2021";"1100";"28,3";"28,3";"27,4";"75,0";"76,0";"73,0";"23,4";"23,4";"22,4";"1007,7";"1007,7";"1007,0";"4,7";"136,0";"9,2";"1071,40";"0,0"
"07/01/2021";"1200";"29,2";"29,4";"27,6";"70,0";"75,0";"69,0";"23,1";"23,7";"22,5";"1007,9";"1008,0";"1007,6";"5,7";"133,0";"9,1";"2271,00";"0,0"
"07/01/2021";"1300";"29,3";"30,2";"28,7";"69,0";"71,0";"66,0";"23,0";"23,5";"22,2";"1008,0";"1008,1";"1007,8";"5,6";"140,0";"9,8";"3072,00";"0,0"
"07/01/2021";"1400";"29,8";"30,3";"28,7";"69,0";"73,0";"66,0";"23,4";"23,8";"22,8";"1007,6";"1008,0";"1007,5";"5,4";"126,0";"10,4";"3261,30";"0,0"
"07/01/2021";"1500";"29,9";"30,8";"29,3";"67,0";"69,0";"65,0";"23,1";"23,9";"22,6";"1007,1";"1007,6";"1007,1";"5,4";"126,0";"9,8";"3482,40";"0,0"
"07/01/2021";"1600";"30,1";"30,9";"28,8";"65,0";"72,0";"65,0";"22,9";"23,9";"22,8";"1006,3";"1007,1";"1006,3";"5,7";"124,0";"10,0";"3231,00";"0,0"
"07/01/2021";"1700";"28,9";"30,0";"28,8";"71,0";"73,0";"65,0";"23,0";"23,9";"22,6";"1005,8";"1006,3";"1005,8";"6,0";"130,0";"10,2";"2543,80";"0,0"
"07/01/2021";"1800";"28,9";"30,2";"28,8";"69,0";"71,0";"66,0";"22,7";"23,5";"22,4";"1005,6";"1005,8";"1005,6";"6,1";"128,0";"10,2";"2313,40";"0,0"
"07/01/2021";"1900";"28,5";"29,5";"28,3";"72,0";"73,0";"68,0";"22,9";"23,3";"22,5";"1005,5";"1005,7";"1005,4";"5,7";"134,0";"10,2";"1480,10";"0,0"
"07/01/2021";"2000";"27,9";"28,5";"27,7";"74,0";"75,0";"71,0";"22,8";"23,0";"22,4";"1005,9";"1005,9";"1005,5";"5,4";"134,0";"10,2";"457,90";"0,0"
"07/01/2021";"2100";"27,3";"28,1";"27,3";"77,0";"77,0";"73,0";"23,0";"23,0";"22,5";"1006,0";"1006,0";"1005,9";"4,9";"143,0";"9,7";"84,70";"0,0"
"07/01/2021";"2200";"27,2";"27,3";"27,1";"76,0";"78,0";"76,0";"22,5";"23,1";"22,5";"1006,6";"1006,6";"1006,0";"4,9";"137,0";"9,2";"";"0,0"
"07/01/2021";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2021";"1000";"27,8";"27,8";"26,8";"73,0";"79,0";"73,0";"22,6";"23,1";"22,3";"1007,2";"1007,2";"1006,6";"5,1";"120,0";"8,9";"695,00";"0,0"
"08/01/2021";"1100";"28,1";"28,6";"27,5";"72,0";"74,0";"70,0";"22,6";"23,0";"22,1";"1007,6";"1007,6";"1007,2";"4,8";"117,0";"8,6";"1311,40";"0,0"
"08/01/2021";"1200";"29,0";"29,4";"28,1";"70,0";"72,0";"68,0";"23,0";"23,3";"22,3";"1007,8";"1007,9";"1007,6";"5,2";"112,0";"9,0";"2540,50";"0,0"
"08/01/2021";"1300";"29,1";"30,2";"28,7";"70,0";"71,0";"66,0";"23,1";"23,5";"22,4";"1007,8";"1007,9";"1007,7";"5,2";"125,0";"8,6";"2789,30";"0,0"
"08/01/2021";"1400";"29,9";"30,1";"28,7";"67,0";"71,0";"67,0";"23,0";"23,7";"22,6";"1007,4";"1007,8";"1007,4";"5,0";"135,0";"9,1";"2824,50";"0,0"
